time,e1,e2,em1,em2,r1,r2,rm1,rm2,tau1,tau2,taum1,taum2
48.47904,0.2223897,0.39343798,0.17954004,0.35058832,0.41886848,-0.1669308,-0.58731633,1.5302334,1.7851458,4.826001,6.118434,6.8393335
48.48404,0.2203542,0.39796293,0.2521596,0.42976838,0.41986248,-0.16622639,-0.17429602,1.9656914,1.7029942,4.7465873,4.793008,5.791324
48.48904,0.21831286,0.4024669,0.21337342,0.39752746,0.4208578,-0.16553551,-0.35379148,1.8049552,1.6208367,4.666844,4.5134645,5.5689974
48.49404,0.21626663,0.40693223,0.27787364,0.4685393,0.42185426,-0.16488975,-0.3594848,1.8011439,1.5388482,4.5868998,4.797703,5.756921
48.499043,0.21423352,0.41129315,0.18331909,0.38037872,0.42288512,-0.1644153,-0.7223067,1.4575362,1.4572504,4.507057,3.6649432,4.867037
48.504044,0.2121973,0.41562128,0.5093527,0.7127767,0.4239122,-0.16395664,-0.017540455,2.2151117,1.3757249,4.427004,4.103751,5.221946
48.50904,0.21012688,0.4200558,0.32641733,0.5363463,0.42487168,-0.16322958,-0.31469125,1.9346198,1.2937152,4.3461323,3.912,5.063056
48.51404,0.20805407,0.42444277,0.11877823,0.33516693,0.42582998,-0.16255546,-0.61442316,1.6802338,1.2118708,4.2651205,3.8167415,5.0039363
48.519043,0.20595288,0.42890203,0.34026957,0.5632187,0.42673287,-0.16168773,-0.18445742,2.135357,1.1296917,4.1834373,3.481332,4.7312546
48.524044,0.20384419,0.4333529,0.3962977,0.6258064,0.42762482,-0.16079473,-0.02757454,2.315598,1.0475099,4.1014624,4.6888323,5.682329
